metric_avg_distance_per_bee,metric_avg_pollen_level,metric_avg_trips_per_bee,metric_plant_visitation_rate,metric_plants_visited,metric_pollen_per_bee_per_step,metric_pollen_per_distance,metric_total_plant_visits,metric_total_pollen_collected,metric_total_trips,param_attraction_strength,param_bee_velocity_mean,param_bee_velocity_std,param_dt,param_max_steps,param_num_bees,param_num_hives,param_num_plants,param_simulation_bounds_max,param_simulation_bounds_min,run_name,timestamp
2164.947779287174,0.012,0.3,1.0,25,0.0154375,0.007130656982905574,87,2470.0,48,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r1,2025-12-17T10:54:16.165333
2126.0745304975417,0.23800000000000002,0.2375,0.88,22,0.01190625,0.005600109417243106,67,1905.0,38,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r2,2025-12-17T10:54:23.486146
2357.510032593127,0.26,0.175,0.92,23,0.0115625,0.004904539043374465,63,1850.0,28,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r3,2025-12-17T10:54:31.077865
2200.9614098723696,0.22799999999999998,0.16875,0.88,22,0.0120625,0.005480559516352214,63,1930.0,27,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r4,2025-12-17T10:54:38.621013
2109.0809457995283,0.146,0.23125,0.96,24,0.01334375,0.006326807904919713,71,2135.0,37,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r5,2025-12-17T10:54:45.663497
2237.01264994413,0.064,0.3125,1.0,25,0.014625,0.0065377368341503405,83,2340.0,50,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r6,2025-12-17T10:54:52.501218
2169.9497136277423,0.052000000000000005,0.28125,0.96,24,0.0148125,0.006826195052804391,76,2370.0,45,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r7,2025-12-17T10:54:59.361024
2250.0631644506348,0.21400000000000002,0.20625,0.92,23,0.01228125,0.005458180105356524,66,1965.0,33,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r8,2025-12-17T10:55:06.993193
2211.7288753552675,0.226,0.24375,0.84,21,0.01209375,0.005468007464548472,67,1935.0,39,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r9,2025-12-17T10:55:14.589814
2021.7682826108364,0.13699999999999998,0.61875,0.92,46,0.02696875,0.013339189377911082,149,4315.0,99,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r0,2025-12-17T11:02:19.009888
1989.1373878218321,0.175,0.60625,0.94,47,0.02578125,0.01296102026830398,151,4125.0,97,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r1,2025-12-17T11:02:31.258816
2063.2550621195737,0.09600000000000002,0.5875,0.94,47,0.02825,0.013691957198437157,164,4520.0,94,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r2,2025-12-17T11:02:43.268589
2008.6015989601067,0.125,0.6,0.94,47,0.02734375,0.0136133268111289,156,4375.0,96,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r3,2025-12-17T11:02:55.264161
2164.7168512850258,0.32899999999999996,0.4625,0.78,39,0.02096875,0.009686601731562475,118,3355.0,74,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r4,2025-12-17T11:03:08.891872
2074.4788426689383,0.267,0.49375,0.8,40,0.02290625,0.011041929919386293,127,3665.0,79,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r5,2025-12-17T11:03:22.534761
2207.0024744011434,0.433,0.34375,0.64,32,0.01771875,0.008028423259837022,100,2835.0,55,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r6,2025-12-17T11:03:36.641492
2082.0010976095245,0.332,0.43125,0.8,40,0.020875,0.010026411620996689,120,3340.0,69,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r7,2025-12-17T11:03:49.947601
2138.8120076774167,0.408,0.39375,0.74,37,0.0185,0.00864966155678617,102,2960.0,63,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r8,2025-12-17T11:04:04.147216
2064.71337870813,0.192,0.54375,0.88,44,0.02525,0.012229300328260896,143,4040.0,87,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r9,2025-12-17T11:04:16.463580
1997.4076856556997,0.4,0.6375,0.68,51,0.028125,0.014080750866224517,165,4500.0,102,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r0,2025-12-17T11:14:50.071612
1935.8890567167068,0.2773333333333333,0.73125,0.8266666666666667,62,0.033875,0.017498420109596798,197,5420.0,117,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r1,2025-12-17T11:15:07.850107
1973.8190103959073,0.3106666666666667,0.69375,0.7866666666666666,59,0.0323125,0.016370548581107636,186,5170.0,111,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r2,2025-12-17T11:15:25.816399
2052.382944674603,0.3566666666666667,0.65625,0.72,54,0.03015625,0.014693286200924435,172,4825.0,105,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r3,2025-12-17T11:15:44.307504
2036.9733139117488,0.3906666666666666,0.6375,0.72,54,0.0285625,0.014022029549886121,163,4570.0,102,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r4,2025-12-17T11:16:02.883951
1980.2207763270344,0.49399999999999994,0.53125,0.5866666666666667,44,0.02371875,0.011977831100224169,138,3795.0,85,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r5,2025-12-17T11:16:22.805285
2051.234359487885,0.30666666666666664,0.75,0.8133333333333334,61,0.0325,0.01584411837178567,186,5200.0,120,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r6,2025-12-17T11:16:40.592387
2307.82854790385,0.29933333333333334,0.73125,0.7866666666666666,59,0.03284375,0.014231451478417345,188,5255.0,117,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r7,2025-12-17T11:16:58.333284
2028.1488081297787,0.338,0.70625,0.72,54,0.03103125,0.01530028263982016,183,4965.0,113,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r8,2025-12-17T11:17:16.478344
2074.89193661545,0.302,0.71875,0.76,57,0.03271875,0.01576889351325477,192,5235.0,115,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r9,2025-12-17T11:17:34.155786
2308.51898665694,0.44300000000000006,0.585,0.66,66,0.02785,0.012064011671972737,200,5570.0,117,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r0,2025-12-17T11:35:30.857293
1896.3262180032325,0.20850000000000002,0.945,0.87,87,0.039575,0.02086929960904677,293,7915.0,189,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r1,2025-12-17T11:35:56.560619
1936.8929768179387,0.20450000000000002,0.98,0.83,83,0.039775,0.020535466066558365,294,7955.0,196,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r2,2025-12-17T11:36:22.273389
2096.19188006695,0.49,0.53,0.59,59,0.0255,0.012164916886895659,180,5100.0,106,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r3,2025-12-17T11:36:54.725080
1927.7721334860214,0.1905,0.965,0.89,89,0.040475,0.020995738706321272,295,8095.0,193,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r4,2025-12-17T11:37:20.071521
2026.1123853228596,0.5025,0.52,0.6,60,0.024875,0.01227720642753792,178,4975.0,104,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r5,2025-12-17T11:37:52.536444
1914.3457962139644,0.4315,0.66,0.61,61,0.028425,0.01484841456345903,202,5685.0,132,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r6,2025-12-17T11:38:21.181239
1913.7823275235846,0.1975,0.93,0.88,88,0.040125,0.020966334270586223,291,8025.0,186,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r7,2025-12-17T11:38:49.125566
2107.3725090469347,0.2245,0.88,0.86,86,0.038775,0.01839968958195061,283,7755.0,176,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r8,2025-12-17T11:39:16.055053
2350.6628051910257,0.41450000000000004,0.635,0.67,67,0.029275,0.012453934241589781,210,5855.0,127,0.4,24,1.0,0.05,1000,200,2,100,500,-500,sweep_200bees_100plants_r9,2025-12-17T11:39:46.118091
2304.9154250180286,0.15499999999999997,0.065,1.0,10,0.004225,0.0018330390582409128,28,845.0,13,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r0,2025-12-17T10:50:12.341605
2278.948719712228,0.16,0.09,0.9,9,0.0042,0.0018429550273208212,28,840.0,18,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r1,2025-12-17T10:50:16.703254
2369.775630352185,0.06,0.065,1.0,10,0.0047,0.001983310124301307,30,940.0,13,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r2,2025-12-17T10:50:21.165933
2273.923129907764,0.03,0.065,1.0,10,0.00485,0.002132877728455459,30,970.0,13,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r3,2025-12-17T10:50:25.684805
2301.881070177232,0.0,0.105,1.0,10,0.005,0.0021721365472695897,34,1000.0,21,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r4,2025-12-17T10:50:29.848041
2231.4090243217183,0.06,0.06,1.0,10,0.0047,0.0021062924586085956,30,940.0,12,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r5,2025-12-17T10:50:34.567783
2421.4868309078192,0.0,0.08,1.0,10,0.005,0.002064847075020223,30,1000.0,16,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r6,2025-12-17T10:50:38.708791
2326.2142566733264,0.0,0.08,1.0,10,0.005,0.0021494150788803103,32,1000.0,16,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r7,2025-12-17T10:50:43.135908
2318.300521160698,0.06,0.08,1.0,10,0.0047,0.002027347169661534,29,940.0,16,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r8,2025-12-17T10:50:47.392594
2325.5835870826313,0.095,0.065,1.0,10,0.004525,0.0019457481662383353,28,905.0,13,0.4,24,1.0,0.05,1000,200,2,10,500,-500,sweep_200bees_10plants_r9,2025-12-17T10:50:52.282924
2345.269628552777,0.09,0.24,0.96,24,0.011375,0.004850188593035806,81,2275.0,48,0.4,24,1.0,0.05,1000,200,2,25,500,-500,sweep_200bees_25plants_r0,2025-12-17T10:55:23.125963
2187.717091454279,0.06,0.245,1.0,25,0.01175,0.00537089555404498,82,2350.0,49,0.4,24,1.0,0.05,1000,200,2,25,500,-500,sweep_200bees_25plants_r1,2025-12-17T10:55:31.442401
2191.784012536379,0.07200000000000001,0.24,0.96,24,0.0116,0.005292492295614582,78,2320.0,48,0.4,24,1.0,0.05,1000,200,2,25,500,-500,sweep_200bees_25plants_r2,2025-12-17T10:55:40.121350
